TIME,MODE,SPEED,TEMPERATURE,HUMIDITY,PREDICTED VALUE,REAL VALUE
21:26:52,LCD,0.5,33,83,7809,7809
21:26:52,LCD,0.5,33,83,4259,4259
21:26:53,LCD,0.5,33,83,2368,2368
21:26:53,LCD,0.5,33,83,3748,3748
21:26:54,LCD,0.5,33,83,8722,8722
21:26:54,LCD,0.5,33,83,5310,5310
21:26:55,LCD,0.5,33,83,6672,6672
21:26:56,LCD,0.5,33,83,3365,3365
21:26:56,LCD,0.5,33,83,6110,6110
21:26:57,LCD,0.5,33,83,679,679
21:26:57,LCD,0.5,33,83,1625,1625
21:26:58,LCD,0.5,33,83,1650,1650
21:26:58,LCD,0.5,33,83,4805,4805
21:26:59,LCD,0.5,33,83,1788,1788
21:27:00,LCD,0.5,33,83,8650,8650
21:27:00,LCD,0.5,33,83,4602,4602
21:27:01,LCD,0.5,33,83,2633,2633
21:27:01,LCD,0.5,33,83,9942,9942
21:27:02,LCD,0.5,33,83,3622,3622
21:27:02,LCD,0.5,33,83,9549,9549
21:27:03,LCD,0.5,33,83,4065,4065
21:27:04,LCD,0.5,33,83,2072,2072
21:27:04,LCD,0.5,33,83,5571,5571
21:27:05,LCD,0.5,33,83,3638,3638
21:27:05,LCD,0.5,33,83,5054,5054
21:27:06,LCD,0.5,33,83,6787,6787
21:27:06,LCD,0.5,33,83,1566,1566
21:27:07,LCD,0.5,33,83,9202,9202
21:27:08,LCD,0.5,33,83,6645,6645
21:27:08,LCD,0.5,33,83,7226,7226
21:27:09,LCD,0.5,33,83,6096,6096
21:27:09,LCD,0.5,33,83,3197,3197
21:27:10,LCD,0.5,33,83,2637,2637
21:27:10,LCD,0.5,33,83,4435,4435
21:27:11,LCD,0.5,33,83,2638,2638
21:27:11,LCD,0.5,33,83,5222,5222
21:27:12,LCD,0.5,33,83,6494,6494
21:27:13,LCD,0.5,33,83,1007,1007
21:27:13,LCD,0.5,33,83,5942,5942
21:27:14,LCD,0.5,33,83,2361,2381
21:27:14,LCD,0.5,33,83,3249,3249
21:27:15,LCD,0.5,33,83,768,788
21:27:16,LCD,0.5,33,83,1575,1575
21:27:16,LCD,0.5,33,83,8659,8659
21:27:17,LCD,0.5,33,83,9113,9113
21:27:17,LCD,0.5,33,83,9691,9691
21:27:18,LCD,0.5,33,83,7410,7410
21:27:18,LCD,0.5,33,83,6429,6429
21:27:19,LCD,0.5,33,83,9345,9345
21:27:19,LCD,0.5,33,83,8951,8951
21:27:20,LCD,0.5,33,83,1568,1568
21:27:21,LCD,0.5,33,83,8681,8681
21:27:21,LCD,0.5,33,83,505,505
21:27:22,LCD,0.5,33,83,2981,2981
21:27:22,LCD,0.5,33,83,4856,4856
21:27:23,LCD,0.5,33,83,8081,8081
21:27:24,LCD,0.5,33,83,437,437
21:27:24,LCD,0.5,33,83,3580,3580
21:27:25,LCD,0.5,33,83,8000,8000
21:27:25,LCD,0.5,33,83,8969,8969
21:27:26,LCD,0.5,33,83,3018,3018
21:27:26,LCD,0.5,33,83,4500,4500
21:27:27,LCD,0.5,33,83,3865,3865
21:27:28,LCD,0.5,33,83,9892,9892
21:27:28,LCD,0.5,33,83,5713,5713
21:27:29,LCD,0.5,33,83,2366,2366
21:27:30,LCD,0.5,33,82,4803,4803
21:27:31,LCD,0.5,33,82,8162,8162
21:27:31,LCD,0.5,33,82,9640,9640
21:27:32,LCD,0.5,33,82,3062,3062
21:27:33,LCD,0.5,33,82,1841,1841
21:27:33,LCD,0.5,33,82,6599,6599
21:27:34,LCD,0.5,33,82,8341,8341
21:27:34,LCD,0.5,33,82,6037,6037
21:27:35,LCD,0.5,33,82,8936,8936
21:27:35,LCD,0.5,33,82,6067,6067
21:27:36,LCD,0.5,33,82,2797,2797
21:27:37,LCD,0.5,33,82,6951,6951
21:27:37,LCD,0.5,33,82,2103,2103
21:27:38,LCD,0.5,33,82,3485,3485
21:27:38,LCD,0.5,33,82,1357,1357
21:27:39,LCD,0.5,33,82,4965,4965
21:27:39,LCD,0.5,33,82,5325,5325
21:27:40,LCD,0.5,33,82,912,912
21:27:41,LCD,0.5,33,82,2399,2399
21:27:41,LCD,0.5,33,82,3183,3183
21:27:42,LCD,0.5,33,82,1511,1511
21:27:42,LCD,0.5,33,82,8325,8325
21:27:43,LCD,0.5,33,82,9582,9582
21:27:43,LCD,0.5,33,82,2839,2839
21:27:44,LCD,0.5,33,82,7585,7585
21:27:45,LCD,0.5,33,82,788,788
21:27:45,LCD,0.5,33,82,4981,4981
21:27:46,LCD,0.5,33,82,2282,2282
21:27:46,LCD,0.5,33,82,9936,9936
21:27:47,LCD,0.5,33,82,5200,5200
21:27:47,LCD,0.5,33,82,4325,4325
21:27:48,LCD,0.5,33,82,713,713
21:27:49,LCD,0.5,33,82,1188,1188
21:27:49,LCD,0.5,33,82,2335,2335
21:27:50,LCD,0.5,33,82,4464,4464
21:27:50,LCD,0.5,33,82,9968,9968
21:27:51,LCD,0.5,33,82,2886,2886
21:27:51,LCD,0.5,33,82,6535,6535
21:27:52,LCD,0.5,33,82,1860,1860
21:27:53,LCD,0.5,33,82,2903,2903
21:27:53,LCD,0.5,33,82,5217,5217
21:27:54,LCD,0.5,33,82,5630,5630
21:27:54,LCD,0.5,33,82,328,328
21:27:55,LCD,0.5,33,82,4215,4215
21:27:55,LCD,0.5,33,82,3180,3180
21:27:56,LCD,0.5,33,82,8851,8851
21:27:57,LCD,0.5,33,82,8678,8678
21:27:57,LCD,0.5,33,82,7827,7827
21:27:58,LCD,0.5,33,82,844,8444
21:27:58,LCD,0.5,33,82,3610,3610
21:27:59,LCD,0.5,33,82,5055,5055
21:27:59,LCD,0.5,33,82,5791,5791
21:28:00,LCD,0.5,33,82,2632,2632
21:28:01,LCD,0.5,33,82,2905,2905
21:28:01,LCD,0.5,33,82,452,452
21:28:02,LCD,0.5,33,82,1818,1818
21:28:02,LCD,0.5,33,82,4330,4330
21:28:03,LCD,0.5,33,82,650,650
21:28:03,LCD,0.5,33,82,5337,5337
21:28:04,LCD,0.5,33,82,4938,4938
